Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
15770.0,582,1,321.45,1,1,2,4,Low Value - Likely Churn
15771.0,573,3,1006.54,1,3,3,7,Mid Value - Stable
15772.0,387,1,280.88,2,1,2,5,Low Value - Likely Churn
15773.0,378,1,138.84,2,1,1,4,Low Value - Likely Churn
15774.0,38,7,1324.2,4,4,4,12,Mid Value - Stable
15775.0,214,2,150.5,2,2,1,5,Low Value - Likely Churn
15776.0,102,1,241.62,3,1,1,5,Low Value - Likely Churn
15777.0,210,9,1732.1599999999999,3,4,4,11,Mid Value - Stable
15778.0,400,1,307.95,1,1,2,4,Low Value - Likely Churn
15779.0,432,2,124.08000000000001,1,2,1,4,Low Value - Likely Churn
15780.0,153,3,475.28000000000003,3,3,2,8,Mid Value - Stable
15781.0,104,3,199.4,3,3,1,7,Mid Value - Stable
15782.0,15,5,3535.25,5,4,5,14,High Value - Loyal
15784.0,437,2,848.3299999999999,1,2,3,6,Low Value - Likely Churn
15785.0,2,25,5838.77,5,5,5,15,High Value - Loyal
15786.0,13,9,8392.85,5,4,5,14,High Value - Loyal
15787.0,30,1,492.05,4,1,2,7,New / Low Engagement
15788.0,470,2,215.53,1,2,1,4,Low Value - Likely Churn
15789.0,327,7,1932.01,2,4,4,10,High Value - At Risk
15791.0,13,9,3541.79,5,4,5,14,High Value - Loyal
15792.0,369,2,933.84,2,2,3,7,Mid Value - Stable
15793.0,9,7,2045.96,5,4,4,13,High Value - Loyal
15794.0,705,2,777.0,1,2,3,6,Low Value - Likely Churn
15795.0,119,8,1979.8700000000001,3,4,4,11,Mid Value - Stable
15796.0,41,20,4196.1,4,5,5,14,High Value - Loyal
15797.0,82,6,2821.08,3,4,5,12,Mid Value - Stable
15798.0,462,3,1535.37,1,3,4,8,Mid Value - Stable
15799.0,45,4,1424.29,4,3,4,11,Mid Value - Stable
15800.0,76,7,1242.58,3,4,4,11,Mid Value - Stable
15801.0,15,4,1042.19,5,3,3,11,Mid Value - Stable
15802.0,112,3,-451.42,3,3,1,7,Mid Value - Stable
15803.0,20,4,1929.66,5,3,4,12,Mid Value - Stable
15804.0,6,15,3189.81,5,5,5,15,High Value - Loyal
15805.0,1,38,9368.380000000001,5,5,5,15,High Value - Loyal
15806.0,15,3,784.58,5,3,3,11,Mid Value - Stable
15807.0,19,6,1807.57,5,4,4,13,High Value - Loyal
15808.0,275,24,18248.83,2,5,5,12,High Value - At Risk
15809.0,5,9,862.88,5,4,3,12,Mid Value - Stable
15810.0,48,13,2724.8,4,5,5,14,High Value - Loyal
15811.0,75,8,3404.3,3,4,5,12,Mid Value - Stable
15812.0,76,13,5186.17,3,5,5,13,High Value - Loyal
15813.0,177,2,1303.9099999999999,3,2,4,9,Mid Value - Stable
15814.0,5,5,2266.3,5,4,4,13,High Value - Loyal
15815.0,33,5,2100.6,4,4,4,12,Mid Value - Stable
15816.0,511,3,93.3,1,3,1,5,Low Value - Likely Churn
15817.0,390,3,2766.4,2,3,5,10,Mid Value - Stable
15818.0,557,1,340.5,1,1,2,4,Low Value - Likely Churn
15819.0,18,11,3911.28,5,5,5,15,High Value - Loyal
15820.0,289,1,206.98,2,1,1,4,Low Value - Likely Churn
15821.0,13,2,570.96,5,2,3,10,New / Low Engagement
15822.0,328,7,1332.64,2,4,4,10,High Value - At Risk
15823.0,306,6,3033.86,2,4,5,11,High Value - At Risk
15824.0,422,2,890.94,1,2,3,6,Low Value - Likely Churn
15825.0,141,1,532.94,3,1,2,6,Low Value - Likely Churn
15826.0,20,6,2583.13,5,4,4,13,High Value - Loyal
15827.0,42,42,3430.96,4,5,5,14,High Value - Loyal
15828.0,344,1,1108.82,2,1,3,6,Low Value - Likely Churn
15829.0,68,2,636.14,3,2,3,8,Mid Value - Stable
15830.0,7,1,576.0,5,1,3,9,New / Low Engagement
15831.0,27,4,747.76,4,3,3,10,Mid Value - Stable
15832.0,223,1,836.79,2,1,3,6,Low Value - Likely Churn
15833.0,707,1,80.4,1,1,1,3,Low Value - Likely Churn
15834.0,39,9,3600.29,4,4,5,13,High Value - Loyal
15835.0,13,4,954.09,5,3,3,11,Mid Value - Stable
15836.0,14,2,117.47,5,2,1,8,New / Low Engagement
15837.0,34,2,777.01,4,2,3,9,New / Low Engagement
15838.0,34,33,68094.61,4,5,5,14,High Value - Loyal
15839.0,2,3,1048.49,5,3,3,11,Mid Value - Stable
15840.0,28,3,345.66,4,3,2,9,Mid Value - Stable
15841.0,33,12,2716.5,4,5,5,14,High Value - Loyal
15842.0,357,3,528.75,2,3,2,7,Mid Value - Stable
15843.0,273,1,118.95000000000002,2,1,1,4,Low Value - Likely Churn
15844.0,15,1,130.73999999999998,5,1,1,7,New / Low Engagement
15845.0,5,13,3972.36,5,5,5,15,High Value - Loyal
15846.0,354,1,107.01,2,1,1,4,Low Value - Likely Churn
15847.0,7,5,822.57,5,4,3,12,Mid Value - Stable
15848.0,591,1,139.94,1,1,1,3,Low Value - Likely Churn
15849.0,565,1,-5876.34,1,1,1,3,Low Value - Likely Churn
15850.0,137,5,938.75,3,4,3,10,Mid Value - Stable
15851.0,496,1,109.73,1,1,1,3,Low Value - Likely Churn
15852.0,156,3,257.26,3,3,2,8,Mid Value - Stable
15853.0,21,1,110.8,4,1,1,6,New / Low Engagement
15854.0,56,19,5449.1,4,5,5,14,High Value - Loyal
15855.0,106,6,1052.72,3,4,3,10,Mid Value - Stable
15856.0,14,52,30706.74,5,5,5,15,High Value - Loyal
15857.0,399,1,273.48,1,1,2,4,Low Value - Likely Churn
15858.0,29,14,3726.86,4,5,5,14,High Value - Loyal
15859.0,401,1,438.46,1,1,2,4,Low Value - Likely Churn
15860.0,10,17,2505.21,5,5,4,14,High Value - Loyal
15861.0,15,10,2911.37,5,5,5,15,High Value - Loyal
15862.0,81,12,2755.14,3,5,5,13,High Value - Loyal
15863.0,162,4,299.06,3,3,2,8,Mid Value - Stable
15864.0,36,6,1708.94,4,4,4,12,Mid Value - Stable
15865.0,10,5,2248.92,5,4,4,13,High Value - Loyal
15866.0,70,1,230.53,3,1,1,5,Low Value - Likely Churn
15867.0,39,32,8484.68,4,5,5,14,High Value - Loyal
15868.0,552,1,94.53,1,1,1,3,Low Value - Likely Churn
15869.0,246,3,323.65999999999997,2,3,2,7,Mid Value - Stable
15870.0,2,4,862.61,5,3,3,11,Mid Value - Stable
15871.0,406,1,33.099999999999994,1,1,1,3,Low Value - Likely Churn
15872.0,348,2,434.75,2,2,2,6,Low Value - Likely Churn
15873.0,462,5,138.23999999999998,1,4,1,6,High Value - At Risk
15874.0,32,25,11135.0,4,5,5,14,High Value - Loyal
15875.0,615,1,111.72,1,1,1,3,Low Value - Likely Churn
15876.0,378,2,1449.1399999999999,2,2,4,8,Mid Value - Stable
15878.0,531,2,330.77,1,2,2,5,Low Value - Likely Churn
15879.0,373,4,1157.3,2,3,4,9,Mid Value - Stable
15880.0,338,2,626.5600000000001,2,2,3,7,Mid Value - Stable
15881.0,281,8,438.24,2,4,2,8,High Value - At Risk
15882.0,168,10,1448.91,3,5,4,12,Mid Value - Stable
15883.0,2,1,143.76,5,1,1,7,New / Low Engagement
15884.0,401,3,243.75000000000003,1,3,1,5,Low Value - Likely Churn
15885.0,62,20,1737.57,4,5,4,13,High Value - Loyal
15886.0,29,4,1052.8700000000001,4,3,3,10,Mid Value - Stable
15887.0,376,3,1027.15,2,3,3,8,Mid Value - Stable
15888.0,49,4,402.12,4,3,2,9,Mid Value - Stable
15889.0,126,9,1795.83,3,4,4,11,Mid Value - Stable
15890.0,364,5,535.65,2,4,2,8,High Value - At Risk
15891.0,196,1,524.52,3,1,2,6,Low Value - Likely Churn
15892.0,638,1,128.2,1,1,1,3,Low Value - Likely Churn
15893.0,451,1,305.28000000000003,1,1,2,4,Low Value - Likely Churn
15894.0,222,2,420.29,2,2,2,6,Low Value - Likely Churn
15895.0,119,1,179.17,3,1,1,5,Low Value - Likely Churn
15896.0,594,1,-1899.67,1,1,1,3,Low Value - Likely Churn
15897.0,163,2,222.05,3,2,1,6,Low Value - Likely Churn
15898.0,190,28,5148.47,3,5,5,13,High Value - Loyal
15899.0,338,1,112.5,2,1,1,4,Low Value - Likely Churn
15900.0,383,4,539.39,2,3,2,7,Mid Value - Stable
15901.0,47,8,553.7,4,4,2,10,Mid Value - Stable
15902.0,349,1,145.01,2,1,1,4,Low Value - Likely Churn
15903.0,39,12,6253.42,4,5,5,14,High Value - Loyal
15905.0,512,1,114.69,1,1,1,3,Low Value - Likely Churn
15906.0,37,10,2288.4,4,5,4,13,High Value - Loyal
15907.0,146,2,529.52,3,2,2,7,Mid Value - Stable
15908.0,460,2,764.57,1,2,3,6,Low Value - Likely Churn
15909.0,143,1,191.94,3,1,1,5,Low Value - Likely Churn
15910.0,34,13,2301.39,4,5,4,13,High Value - Loyal
15911.0,417,10,1401.55,1,5,4,10,High Value - At Risk
15912.0,147,9,1074.7,3,4,3,10,Mid Value - Stable
15913.0,503,1,6.300000000000001,1,1,1,3,Low Value - Likely Churn
15914.0,347,2,205.99,2,2,1,5,Low Value - Likely Churn
15915.0,371,1,429.21,2,1,2,5,Low Value - Likely Churn
15916.0,46,14,2735.56,4,5,5,14,High Value - Loyal
15917.0,217,5,560.63,2,4,3,9,High Value - At Risk
15918.0,160,3,582.88,3,3,3,9,Mid Value - Stable
15919.0,338,1,541.44,2,1,2,5,Low Value - Likely Churn
15920.0,123,9,571.64,3,4,3,10,Mid Value - Stable
15921.0,142,4,802.11,3,3,3,9,Mid Value - Stable
15922.0,341,2,727.2,2,2,3,7,Mid Value - Stable
15923.0,342,1,254.16,2,1,2,5,Low Value - Likely Churn
15924.0,700,1,102.82,1,1,1,3,Low Value - Likely Churn
15925.0,163,1,207.15,3,1,1,5,Low Value - Likely Churn
15926.0,511,1,134.44,1,1,1,3,Low Value - Likely Churn
15927.0,616,1,123.39,1,1,1,3,Low Value - Likely Churn
15928.0,625,1,293.53,1,1,2,4,Low Value - Likely Churn
15929.0,613,1,594.0,1,1,3,5,Low Value - Likely Churn
15930.0,36,1,426.63,4,1,2,7,New / Low Engagement
15931.0,397,1,239.9,1,1,1,3,Low Value - Likely Churn
15932.0,57,10,2161.63,4,5,4,13,High Value - Loyal
15933.0,40,2,728.27,4,2,3,9,New / Low Engagement
15934.0,387,2,2190.66,2,2,4,8,Mid Value - Stable
15935.0,208,3,108.03999999999999,3,3,1,7,Mid Value - Stable
15936.0,348,2,282.79,2,2,2,6,Low Value - Likely Churn
15937.0,33,1,145.35,4,1,1,6,New / Low Engagement
15938.0,81,9,734.81,3,4,3,10,Mid Value - Stable
15939.0,59,17,9047.64,4,5,5,14,High Value - Loyal
15940.0,280,3,-3.552713678800501e-15,2,3,1,6,Low Value - Likely Churn
15941.0,482,2,230.6,1,2,1,4,Low Value - Likely Churn
15942.0,103,1,337.44,3,1,2,6,Low Value - Likely Churn
15943.0,619,2,271.28999999999996,1,2,2,5,Low Value - Likely Churn
15944.0,246,4,2164.24,2,3,4,9,Mid Value - Stable
15945.0,334,4,827.27,2,3,3,8,Mid Value - Stable
15946.0,472,3,2304.18,1,3,4,8,Mid Value - Stable
15947.0,52,1,1708.24,4,1,4,9,New / Low Engagement
15948.0,13,2,1198.0900000000001,5,2,4,11,New / Low Engagement
15949.0,40,1,237.04000000000002,4,1,1,6,New / Low Engagement
15950.0,1,12,6998.76,5,5,5,15,High Value - Loyal
15951.0,255,2,680.12,2,2,3,7,Mid Value - Stable
15952.0,3,4,806.57,5,3,3,11,Mid Value - Stable
15953.0,16,18,3110.91,5,5,5,15,High Value - Loyal
15954.0,558,1,190.75,1,1,1,3,Low Value - Likely Churn
15955.0,12,24,8051.63,5,5,5,15,High Value - Loyal
15956.0,520,2,617.6,1,2,3,6,Low Value - Likely Churn
15957.0,1,3,930.1,5,3,3,11,Mid Value - Stable
15958.0,43,4,492.99,4,3,2,9,Mid Value - Stable
15959.0,651,3,579.49,1,3,3,7,Mid Value - Stable
15960.0,343,5,394.0,2,4,2,8,High Value - At Risk
15961.0,348,1,451.28999999999996,2,1,2,5,Low Value - Likely Churn
15962.0,418,1,295.83,1,1,2,4,Low Value - Likely Churn
15963.0,14,1,280.04,5,1,2,8,New / Low Engagement
15964.0,632,1,272.96000000000004,1,1,2,4,Low Value - Likely Churn
15965.0,336,11,2309.89,2,5,4,11,High Value - At Risk
15966.0,413,2,399.58,1,2,2,5,Low Value - Likely Churn
15967.0,288,12,2774.17,2,5,5,12,High Value - At Risk
15968.0,357,1,418.05,2,1,2,5,Low Value - Likely Churn
15969.0,19,4,992.05,5,3,3,11,Mid Value - Stable
15970.0,273,2,1017.32,2,2,3,7,Mid Value - Stable
15971.0,22,19,4726.43,4,5,5,14,High Value - Loyal
15972.0,425,5,1810.27,1,4,4,9,High Value - At Risk
15973.0,205,5,780.39,3,4,3,10,Mid Value - Stable
15974.0,8,8,3429.55,5,4,5,14,High Value - Loyal
15975.0,53,1,371.01,4,1,2,7,New / Low Engagement
15976.0,134,6,1746.6399999999999,3,4,4,11,Mid Value - Stable
15977.0,8,1,355.63,5,1,2,8,New / Low Engagement
15978.0,46,5,3272.62,4,4,5,13,High Value - Loyal
15979.0,572,1,329.22,1,1,2,4,Low Value - Likely Churn
15980.0,58,9,6546.28,4,4,5,13,High Value - Loyal
15981.0,46,26,8709.47,4,5,5,14,High Value - Loyal
15982.0,574,1,324.51,1,1,2,4,Low Value - Likely Churn
15983.0,330,7,3632.07,2,4,5,11,High Value - At Risk
15984.0,40,29,7946.11,4,5,5,14,High Value - Loyal
15985.0,92,8,2610.28,3,4,4,11,Mid Value - Stable
15986.0,351,1,186.3,2,1,1,4,Low Value - Likely Churn
15987.0,90,7,1437.27,3,4,4,11,Mid Value - Stable
15988.0,521,2,612.0600000000001,1,2,3,6,Low Value - Likely Churn
15989.0,345,2,372.51,2,2,2,6,Low Value - Likely Churn
15990.0,13,7,2010.05,5,4,4,13,High Value - Loyal
15991.0,503,1,150.55,1,1,1,3,Low Value - Likely Churn
15992.0,365,2,854.61,2,2,3,7,Mid Value - Stable
15993.0,2,3,1725.36,5,3,4,12,Mid Value - Stable
15994.0,24,5,1198.84,4,4,4,12,Mid Value - Stable
15995.0,383,1,696.19,2,1,3,6,Low Value - Likely Churn
15996.0,57,8,1671.0,4,4,4,12,Mid Value - Stable
15997.0,586,1,-23.4,1,1,1,3,Low Value - Likely Churn
15998.0,6,21,8220.39,5,5,5,15,High Value - Loyal
15999.0,705,1,20.4,1,1,1,3,Low Value - Likely Churn
16001.0,350,2,519.06,2,2,2,6,Low Value - Likely Churn
16002.0,594,1,169.21,1,1,1,3,Low Value - Likely Churn
16003.0,104,8,4672.36,3,4,5,12,Mid Value - Stable
16004.0,444,5,2146.39,1,4,4,9,High Value - At Risk
16005.0,152,9,2086.46,3,4,4,11,Mid Value - Stable
16006.0,180,2,347.17,3,2,2,7,Mid Value - Stable
16007.0,17,7,3075.14,5,4,5,14,High Value - Loyal
16008.0,44,14,5236.06,4,5,5,14,High Value - Loyal
16009.0,1,3,933.71,5,3,3,11,Mid Value - Stable
16010.0,215,12,1722.1100000000001,2,5,4,11,High Value - At Risk
16011.0,13,28,5216.89,5,5,5,15,High Value - Loyal
16012.0,4,5,2989.79,5,4,5,14,High Value - Loyal
16013.0,1,89,46712.08,5,5,5,15,High Value - Loyal
16014.0,5,6,1121.02,5,4,3,12,Mid Value - Stable
16015.0,18,1,300.77,5,1,2,8,New / Low Engagement
16016.0,5,11,2216.91,5,5,4,14,High Value - Loyal
16017.0,16,5,1553.83,5,4,4,13,High Value - Loyal
16018.0,8,4,698.13,5,3,3,11,Mid Value - Stable
16019.0,16,34,16976.15,5,5,5,15,High Value - Loyal
16020.0,34,1,518.8,4,1,2,7,New / Low Engagement
16021.0,364,2,532.25,2,2,2,6,Low Value - Likely Churn
16022.0,229,1,628.28,2,1,3,6,Low Value - Likely Churn
16023.0,15,3,719.81,5,3,3,11,Mid Value - Stable
16024.0,381,2,232.96,2,2,1,5,Low Value - Likely Churn
16026.0,12,1,236.09,5,1,1,7,New / Low Engagement
16027.0,61,18,1799.8400000000001,4,5,4,13,High Value - Loyal
16028.0,565,1,82.2,1,1,1,3,Low Value - Likely Churn
16029.0,8,125,91800.91,5,5,5,15,High Value - Loyal
16030.0,279,1,331.24,2,1,2,5,Low Value - Likely Churn
16031.0,61,2,548.94,4,2,2,8,New / Low Engagement
16032.0,425,6,1970.45,1,4,4,9,High Value - At Risk
16033.0,2,35,10270.52,5,5,5,15,High Value - Loyal
16034.0,165,7,925.77,3,4,3,10,Mid Value - Stable
16035.0,529,1,217.73,1,1,1,3,Low Value - Likely Churn
16036.0,56,4,2556.84,4,3,4,11,Mid Value - Stable
16037.0,239,7,1489.44,2,4,4,10,High Value - At Risk
16038.0,146,3,375.88,3,3,2,8,Mid Value - Stable
16039.0,393,3,449.65,1,3,2,6,Low Value - Likely Churn
16040.0,34,8,2383.7000000000003,4,4,4,12,Mid Value - Stable
16041.0,0,3,3166.4,5,3,5,13,High Value - Loyal
16042.0,26,10,1848.53,4,5,4,13,High Value - Loyal
16043.0,7,8,1856.5900000000001,5,4,4,13,High Value - Loyal
16044.0,404,1,340.84000000000003,1,1,2,4,Low Value - Likely Churn
16045.0,89,9,3187.03,3,4,5,12,Mid Value - Stable
16046.0,531,1,235.78,1,1,1,3,Low Value - Likely Churn
16047.0,651,1,107.14,1,1,1,3,Low Value - Likely Churn
16048.0,55,6,1056.53,4,4,3,11,Mid Value - Stable
16049.0,9,6,1899.68,5,4,4,13,High Value - Loyal
16050.0,143,3,300.7,3,3,2,8,Mid Value - Stable
16051.0,651,1,188.44,1,1,1,3,Low Value - Likely Churn
16052.0,23,1,362.06,4,1,2,7,New / Low Engagement
16053.0,2,8,3606.14,5,4,5,14,High Value - Loyal
16054.0,114,7,2090.68,3,4,4,11,Mid Value - Stable
16055.0,190,1,134.8,3,1,1,5,Low Value - Likely Churn
16056.0,14,1,664.85,5,1,3,9,New / Low Engagement
16057.0,65,15,2520.78,3,5,4,12,Mid Value - Stable
16058.0,375,1,62.7,2,1,1,4,Low Value - Likely Churn
16059.0,35,12,3217.77,4,5,5,14,High Value - Loyal
16060.0,370,3,541.95,2,3,2,7,Mid Value - Stable
16061.0,238,3,44.95,2,3,1,6,Low Value - Likely Churn
16062.0,103,7,2487.97,3,4,4,11,Mid Value - Stable
16063.0,229,1,335.32,2,1,2,5,Low Value - Likely Churn
16064.0,694,1,111.0,1,1,1,3,Low Value - Likely Churn
16065.0,334,10,2365.62,2,5,4,11,High Value - At Risk
16066.0,1,4,1248.52,5,3,4,12,Mid Value - Stable
16067.0,532,6,3026.19,1,4,5,10,High Value - At Risk
16068.0,563,1,122.93,1,1,1,3,Low Value - Likely Churn
16069.0,387,1,457.7,2,1,2,5,Low Value - Likely Churn
16070.0,1,1,686.85,5,1,3,9,New / Low Engagement
16071.0,14,4,1076.8,5,3,3,11,Mid Value - Stable
16072.0,257,4,4328.89,2,3,5,10,Mid Value - Stable
16073.0,261,2,94.35,2,2,1,5,Low Value - Likely Churn
16074.0,359,1,265.25,2,1,2,5,Low Value - Likely Churn
16075.0,472,3,726.98,1,3,3,7,Mid Value - Stable
16076.0,22,9,1826.3700000000001,4,4,4,12,Mid Value - Stable
16077.0,543,2,600.0,1,2,3,6,Low Value - Likely Churn
16078.0,253,2,362.99,2,2,2,6,Low Value - Likely Churn
16079.0,9,1,508.22,5,1,2,8,New / Low Engagement
16080.0,51,6,472.9,4,4,2,10,Mid Value - Stable
16081.0,25,8,4460.18,4,4,5,13,High Value - Loyal
16082.0,639,1,106.75,1,1,1,3,Low Value - Likely Churn
16083.0,70,4,2351.42,3,3,4,10,Mid Value - Stable
16084.0,268,1,436.18,2,1,2,5,Low Value - Likely Churn
16085.0,27,12,2096.2,4,5,4,13,High Value - Loyal
16086.0,28,11,2862.91,4,5,5,14,High Value - Loyal
16087.0,358,5,1739.92,2,4,4,10,High Value - At Risk
16088.0,545,2,1437.43,1,2,4,7,Mid Value - Stable
16089.0,355,2,271.44,2,2,2,6,Low Value - Likely Churn
16090.0,593,1,205.91,1,1,1,3,Low Value - Likely Churn
16091.0,124,2,315.06,3,2,2,7,Mid Value - Stable
16092.0,68,10,1515.49,3,5,4,12,Mid Value - Stable
16093.0,76,1,17.0,3,1,1,5,Low Value - Likely Churn
16094.0,182,16,2773.0299999999997,3,5,5,13,High Value - Loyal
16095.0,425,1,447.05,1,1,2,4,Low Value - Likely Churn
16096.0,233,4,1584.97,2,3,4,9,Mid Value - Stable
16097.0,209,1,185.04999999999998,3,1,1,5,Low Value - Likely Churn
16098.0,57,14,4448.1,4,5,5,14,High Value - Loyal
16099.0,19,8,1568.25,5,4,4,13,High Value - Loyal
16100.0,432,1,582.64,1,1,3,5,Low Value - Likely Churn
16101.0,23,6,3169.07,4,4,5,13,High Value - Loyal
16102.0,11,3,1842.14,5,3,4,12,Mid Value - Stable
16103.0,49,26,5986.26,4,5,5,14,High Value - Loyal
16104.0,31,11,2515.36,4,5,4,13,High Value - Loyal
16105.0,218,5,2386.19,2,4,4,10,High Value - At Risk
16106.0,35,1,108.38,4,1,1,6,New / Low Engagement
16107.0,11,5,2307.52,5,4,4,13,High Value - Loyal
16108.0,54,8,2171.93,4,4,4,12,Mid Value - Stable
16109.0,188,4,923.58,3,3,3,9,Mid Value - Stable
16110.0,14,4,1819.27,5,3,4,12,Mid Value - Stable
16111.0,397,1,562.48,1,1,3,5,Low Value - Likely Churn
16112.0,112,4,195.73999999999998,3,3,1,7,Mid Value - Stable
16113.0,152,1,161.38,3,1,1,5,Low Value - Likely Churn
16114.0,140,1,135.75000000000003,3,1,1,5,Low Value - Likely Churn
16115.0,10,11,2426.13,5,5,4,14,High Value - Loyal
16116.0,175,2,592.88,3,2,3,8,Mid Value - Stable
16117.0,159,4,650.05,3,3,3,9,Mid Value - Stable
16118.0,362,5,4255.43,2,4,5,11,High Value - At Risk
16119.0,42,7,1606.93,4,4,4,12,Mid Value - Stable
16120.0,28,7,3041.91,4,4,5,13,High Value - Loyal
16121.0,26,6,1457.19,4,4,4,12,Mid Value - Stable
16122.0,42,6,1001.34,4,4,3,11,Mid Value - Stable
16123.0,21,1,307.78,4,1,2,7,New / Low Engagement
16124.0,285,6,1709.39,2,4,4,10,High Value - At Risk
16125.0,336,14,4587.65,2,5,5,12,High Value - At Risk
16126.0,71,14,12065.73,3,5,5,13,High Value - Loyal
16127.0,8,2,801.31,5,2,3,10,New / Low Engagement
16128.0,6,13,3558.76,5,5,5,15,High Value - Loyal
16129.0,376,3,1396.05,2,3,4,9,Mid Value - Stable
16130.0,391,4,987.48,1,3,3,7,Mid Value - Stable
16131.0,21,15,9866.27,4,5,5,14,High Value - Loyal
16132.0,513,2,664.1999999999999,1,2,3,6,Low Value - Likely Churn
16133.0,9,72,20670.55,5,5,5,15,High Value - Loyal
16134.0,323,6,1785.43,2,4,4,10,High Value - At Risk
16135.0,232,2,819.45,2,2,3,7,Mid Value - Stable
16136.0,29,5,921.08,4,4,3,11,Mid Value - Stable
16137.0,649,1,422.7,1,1,2,4,Low Value - Likely Churn
16138.0,337,4,894.45,2,3,3,8,Mid Value - Stable
16139.0,81,4,782.11,3,3,3,9,Mid Value - Stable
16140.0,22,5,1536.19,4,4,4,12,Mid Value - Stable
16141.0,57,2,955.94,4,2,3,9,New / Low Engagement
16142.0,219,1,535.34,2,1,2,5,Low Value - Likely Churn
16143.0,77,15,4391.3,3,5,5,13,High Value - Loyal
16144.0,216,1,175.2,2,1,1,4,Low Value - Likely Churn
16145.0,9,28,6326.21,5,5,5,15,High Value - Loyal
16146.0,126,4,946.38,3,3,3,9,Mid Value - Stable
16147.0,103,7,2367.02,3,4,4,11,Mid Value - Stable
16148.0,265,4,370.37,2,3,2,7,Mid Value - Stable
16149.0,111,2,305.38,3,2,2,7,Mid Value - Stable
16150.0,8,20,4154.69,5,5,5,15,High Value - Loyal
16151.0,568,1,-4217.59,1,1,1,3,Low Value - Likely Churn
16152.0,238,1,1829.04,2,1,4,7,Mid Value - Stable
16153.0,19,13,5037.51,5,5,5,15,High Value - Loyal
16154.0,651,1,-10.5,1,1,1,3,Low Value - Likely Churn
16155.0,351,6,781.05,2,4,3,9,High Value - At Risk
16156.0,19,24,5221.9800000000005,5,5,5,15,High Value - Loyal
16157.0,20,2,155.87,5,2,1,8,New / Low Engagement
16158.0,491,10,611.32,1,5,3,9,High Value - At Risk
16159.0,251,5,1230.29,2,4,4,10,High Value - At Risk
16160.0,33,4,1009.4499999999999,4,3,3,10,Mid Value - Stable
16161.0,28,52,11197.38,4,5,5,14,High Value - Loyal
16162.0,221,1,37.4,2,1,1,4,Low Value - Likely Churn
16163.0,194,14,2263.63,3,5,4,12,Mid Value - Stable
16164.0,8,2,225.41,5,2,1,8,New / Low Engagement
16165.0,474,1,79.9,1,1,1,3,Low Value - Likely Churn
16166.0,397,4,327.48,1,3,2,6,Low Value - Likely Churn
16167.0,383,6,1149.8700000000001,2,4,4,10,High Value - At Risk
16168.0,3,67,10097.82,5,5,5,15,High Value - Loyal
16169.0,9,2,904.8000000000001,5,2,3,10,New / Low Engagement
16170.0,20,25,6813.67,5,5,5,15,High Value - Loyal
16171.0,28,1,73.2,4,1,1,6,New / Low Engagement
16172.0,64,8,1884.55,3,4,4,11,Mid Value - Stable
16173.0,7,6,1107.72,5,4,3,12,Mid Value - Stable
16174.0,95,7,2246.75,3,4,4,11,Mid Value - Stable
16175.0,63,7,1836.44,4,4,4,12,Mid Value - Stable
16176.0,390,7,1964.04,2,4,4,10,High Value - At Risk
16177.0,19,12,2141.61,5,5,4,14,High Value - Loyal
16178.0,107,2,612.6,3,2,3,8,Mid Value - Stable
16179.0,30,1,215.83,4,1,1,6,New / Low Engagement
16180.0,69,16,16170.27,3,5,5,13,High Value - Loyal
16181.0,42,1,305.54,4,1,2,7,New / Low Engagement
16182.0,41,9,9971.65,4,4,5,13,High Value - Loyal
16183.0,36,4,1077.81,4,3,3,10,Mid Value - Stable
16184.0,33,7,1155.54,4,4,4,12,Mid Value - Stable
16185.0,202,2,450.31,3,2,2,7,Mid Value - Stable
16186.0,15,29,8571.11,5,5,5,15,High Value - Loyal
16187.0,1,17,6841.24,5,5,5,15,High Value - Loyal
16188.0,14,6,1077.71,5,4,3,12,Mid Value - Stable
16189.0,54,1,144.48,4,1,1,6,New / Low Engagement
16190.0,9,8,2723.55,5,4,5,14,High Value - Loyal
16191.0,4,34,14258.310000000001,5,5,5,15,High Value - Loyal
16192.0,705,1,351.3,1,1,2,4,Low Value - Likely Churn
16193.0,206,2,630.43,3,2,3,8,Mid Value - Stable
16194.0,344,1,308.59999999999997,2,1,2,5,Low Value - Likely Churn
16195.0,692,1,323.25,1,1,2,4,Low Value - Likely Churn
16196.0,458,1,93.3,1,1,1,3,Low Value - Likely Churn
16197.0,438,9,2016.71,1,4,4,9,High Value - At Risk
16198.0,44,2,1030.0410000000002,4,2,3,9,New / Low Engagement
16199.0,361,7,942.75,2,4,3,9,High Value - At Risk
16200.0,133,12,5099.9,3,5,5,13,High Value - Loyal
16201.0,14,3,1031.48,5,3,3,11,Mid Value - Stable
16202.0,330,11,2467.04,2,5,4,11,High Value - At Risk
16203.0,28,7,1110.79,4,4,3,11,Mid Value - Stable
16204.0,349,3,533.53,2,3,2,7,Mid Value - Stable
16205.0,0,7,1830.61,5,4,4,13,High Value - Loyal
16206.0,24,14,2597.37,4,5,4,13,High Value - Loyal
16208.0,14,10,3440.45,5,5,5,15,High Value - Loyal
16209.0,58,9,4146.78,4,4,5,13,High Value - Loyal
16210.0,0,34,32006.58,5,5,5,15,High Value - Loyal
16211.0,50,4,1086.34,4,3,3,10,Mid Value - Stable
